sno,date,state,country,lat,lon,value,deaths,recovered
8719,3/14/20,French Guiana,France,3.9339,-53.1258,5,0,0
8720,3/15/20,French Guiana,France,3.9339,-53.1258,7,0,0
8721,3/16/20,French Guiana,France,3.9339,-53.1258,11,0,0
8722,3/17/20,French Guiana,France,3.9339,-53.1258,11,0,0
8723,3/18/20,French Guiana,France,3.9339,-53.1258,11,0,0
8724,3/19/20,French Guiana,France,3.9339,-53.1258,11,0,0
8725,3/20/20,French Guiana,France,3.9339,-53.1258,15,0,0
8726,3/21/20,French Guiana,France,3.9339,-53.1258,18,0,0
8727,3/22/20,French Guiana,France,3.9339,-53.1258,18,0,6
8728,3/23/20,French Guiana,France,3.9339,-53.1258,20,0,6
8729,3/24/20,French Guiana,France,3.9339,-53.1258,23,0,6
8730,3/25/20,French Guiana,France,3.9339,-53.1258,28,0,6
8731,3/26/20,French Guiana,France,3.9339,-53.1258,28,0,6
8732,3/27/20,French Guiana,France,3.9339,-53.1258,28,0,6
8733,3/28/20,French Guiana,France,3.9339,-53.1258,28,0,6
8734,3/29/20,French Guiana,France,3.9339,-53.1258,28,0,6
8735,3/30/20,French Guiana,France,3.9339,-53.1258,43,0,6
8736,3/31/20,French Guiana,France,3.9339,-53.1258,43,0,6
8737,4/1/20,French Guiana,France,3.9339,-53.1258,51,0,15
8738,4/2/20,French Guiana,France,3.9339,-53.1258,51,0,15
8739,4/3/20,French Guiana,France,3.9339,-53.1258,57,0,22
8740,4/4/20,French Guiana,France,3.9339,-53.1258,61,0,22
8741,4/5/20,French Guiana,France,3.9339,-53.1258,61,0,22
8742,4/6/20,French Guiana,France,3.9339,-53.1258,72,0,34
8743,4/7/20,French Guiana,France,3.9339,-53.1258,72,0,34
8744,4/8/20,French Guiana,France,3.9339,-53.1258,77,0,34
8745,4/9/20,French Guiana,France,3.9339,-53.1258,83,0,43
8746,4/10/20,French Guiana,France,3.9339,-53.1258,83,0,43
8747,4/11/20,French Guiana,France,3.9339,-53.1258,83,0,43
8748,1/22/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8749,1/23/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8750,1/24/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8751,1/25/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8752,1/26/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8753,1/27/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8754,1/28/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8755,1/29/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8756,1/30/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8757,1/31/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8758,2/1/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8759,2/2/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8760,2/3/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8761,2/4/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8762,2/5/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8763,2/6/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8764,2/7/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8765,2/8/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8766,2/9/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8767,2/10/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8768,2/11/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8769,2/12/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8770,2/13/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8771,2/14/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8772,2/15/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8773,2/16/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8774,2/17/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8775,2/18/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8776,2/19/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8777,2/20/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8778,2/21/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8779,2/22/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8780,2/23/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8781,2/24/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8782,2/25/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8783,2/26/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8784,2/27/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8785,2/28/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8786,2/29/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8787,3/1/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8788,3/2/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8789,3/3/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8790,3/4/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8791,3/5/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8792,3/6/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8793,3/7/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8794,3/8/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8795,3/9/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8796,3/10/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8797,3/11/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8798,3/12/20,French Polynesia,France,-17.6797,149.4068,0,0,0
8799,3/13/20,French Polynesia,France,-17.6797,149.4068,3,0,0
8800,3/14/20,French Polynesia,France,-17.6797,149.4068,3,0,0
8801,3/15/20,French Polynesia,France,-17.6797,149.4068,3,0,0
8802,3/16/20,French Polynesia,France,-17.6797,149.4068,3,0,0
8803,3/17/20,French Polynesia,France,-17.6797,149.4068,3,0,0
8804,3/18/20,French Polynesia,France,-17.6797,149.4068,3,0,0
8805,3/19/20,French Polynesia,France,-17.6797,149.4068,6,0,0
8806,3/20/20,French Polynesia,France,-17.6797,149.4068,11,0,0
8807,3/21/20,French Polynesia,France,-17.6797,149.4068,15,0,0
8808,3/22/20,French Polynesia,France,-17.6797,149.4068,18,0,0
8809,3/23/20,French Polynesia,France,-17.6797,149.4068,18,0,0
8810,3/24/20,French Polynesia,France,-17.6797,149.4068,25,0,0
8811,3/25/20,French Polynesia,France,-17.6797,149.4068,25,0,0
8812,3/26/20,French Polynesia,France,-17.6797,149.4068,30,0,0
8813,3/27/20,French Polynesia,France,-17.6797,149.4068,30,0,0
8814,3/28/20,French Polynesia,France,-17.6797,149.4068,30,0,0
8815,3/29/20,French Polynesia,France,-17.6797,149.4068,30,0,0
8816,3/30/20,French Polynesia,France,-17.6797,149.4068,36,0,0
8817,3/31/20,French Polynesia,France,-17.6797,149.4068,36,0,0
8818,4/1/20,French Polynesia,France,-17.6797,149.4068,37,0,0
8819,4/2/20,French Polynesia,France,-17.6797,149.4068,37,0,0
8820,4/3/20,French Polynesia,France,-17.6797,149.4068,39,0,0
8821,4/4/20,French Polynesia,France,-17.6797,149.4068,40,0,0
8822,4/5/20,French Polynesia,France,-17.6797,149.4068,41,0,0
8823,4/6/20,French Polynesia,France,-17.6797,149.4068,42,0,0
8824,4/7/20,French Polynesia,France,-17.6797,149.4068,47,0,0
8825,4/8/20,French Polynesia,France,-17.6797,149.4068,51,0,0
8826,4/9/20,French Polynesia,France,-17.6797,149.4068,51,0,0
8827,4/10/20,French Polynesia,France,-17.6797,149.4068,51,0,0
8828,4/11/20,French Polynesia,France,-17.6797,149.4068,51,0,0
8829,1/22/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8830,1/23/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8831,1/24/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8832,1/25/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8833,1/26/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8834,1/27/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8835,1/28/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8836,1/29/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8837,1/30/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8838,1/31/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8839,2/1/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8840,2/2/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8841,2/3/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8842,2/4/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8843,2/5/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8844,2/6/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8845,2/7/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8846,2/8/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8847,2/9/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8848,2/10/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8849,2/11/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8850,2/12/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8851,2/13/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8852,2/14/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8853,2/15/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8854,2/16/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8855,2/17/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8856,2/18/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8857,2/19/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8858,2/20/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8859,2/21/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8860,2/22/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8861,2/23/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8862,2/24/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8863,2/25/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8864,2/26/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8865,2/27/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8866,2/28/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8867,2/29/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8868,3/1/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8869,3/2/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8870,3/3/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8871,3/4/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8872,3/5/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8873,3/6/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8874,3/7/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8875,3/8/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8876,3/9/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8877,3/10/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8878,3/11/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8879,3/12/20,Guadeloupe,France,16.25,-61.5833,0,0,0
8880,3/13/20,Guadeloupe,France,16.25,-61.5833,1,0,0
8881,3/14/20,Guadeloupe,France,16.25,-61.5833,1,0,0
8882,3/15/20,Guadeloupe,France,16.25,-61.5833,3,0,0
8883,3/16/20,Guadeloupe,France,16.25,-61.5833,6,0,0
8884,3/17/20,Guadeloupe,France,16.25,-61.5833,18,0,0
8885,3/18/20,Guadeloupe,France,16.25,-61.5833,27,0,0
8886,3/19/20,Guadeloupe,France,16.25,-61.5833,33,0,0
8887,3/20/20,Guadeloupe,France,16.25,-61.5833,45,0,0
8888,3/21/20,Guadeloupe,France,16.25,-61.5833,53,0,0
8889,3/22/20,Guadeloupe,France,16.25,-61.5833,58,1,0
8890,3/23/20,Guadeloupe,France,16.25,-61.5833,62,1,0
8891,3/24/20,Guadeloupe,France,16.25,-61.5833,62,1,0
8892,3/25/20,Guadeloupe,France,16.25,-61.5833,73,1,0
8893,3/26/20,Guadeloupe,France,16.25,-61.5833,73,1,0
8894,3/27/20,Guadeloupe,France,16.25,-61.5833,73,1,0
8895,3/28/20,Guadeloupe,France,16.25,-61.5833,102,2,17
8896,3/29/20,Guadeloupe,France,16.25,-61.5833,106,4,17
8897,3/30/20,Guadeloupe,France,16.25,-61.5833,106,4,17
8898,3/31/20,Guadeloupe,France,16.25,-61.5833,114,4,22
8899,4/1/20,Guadeloupe,France,16.25,-61.5833,125,6,24
8900,4/2/20,Guadeloupe,France,16.25,-61.5833,128,6,24
8901,4/3/20,Guadeloupe,France,16.25,-61.5833,130,7,24
8902,4/4/20,Guadeloupe,France,16.25,-61.5833,134,7,24
8903,4/5/20,Guadeloupe,France,16.25,-61.5833,135,7,31
8904,4/6/20,Guadeloupe,France,16.25,-61.5833,135,7,31
8905,4/7/20,Guadeloupe,France,16.25,-61.5833,139,7,31
8906,4/8/20,Guadeloupe,France,16.25,-61.5833,141,8,43
8907,4/9/20,Guadeloupe,France,16.25,-61.5833,141,8,43
8908,4/10/20,Guadeloupe,France,16.25,-61.5833,143,8,67
8909,4/11/20,Guadeloupe,France,16.25,-61.5833,143,8,67
8910,1/22/20,Mayotte,France,-12.8275,45.1662,0,0,0
8911,1/23/20,Mayotte,France,-12.8275,45.1662,0,0,0
8912,1/24/20,Mayotte,France,-12.8275,45.1662,0,0,0
8913,1/25/20,Mayotte,France,-12.8275,45.1662,0,0,0
8914,1/26/20,Mayotte,France,-12.8275,45.1662,0,0,0
8915,1/27/20,Mayotte,France,-12.8275,45.1662,0,0,0
8916,1/28/20,Mayotte,France,-12.8275,45.1662,0,0,0
8917,1/29/20,Mayotte,France,-12.8275,45.1662,0,0,0
8918,1/30/20,Mayotte,France,-12.8275,45.1662,0,0,0
8919,1/31/20,Mayotte,France,-12.8275,45.1662,0,0,0
8920,2/1/20,Mayotte,France,-12.8275,45.1662,0,0,0
8921,2/2/20,Mayotte,France,-12.8275,45.1662,0,0,0
8922,2/3/20,Mayotte,France,-12.8275,45.1662,0,0,0
8923,2/4/20,Mayotte,France,-12.8275,45.1662,0,0,0
8924,2/5/20,Mayotte,France,-12.8275,45.1662,0,0,0
8925,2/6/20,Mayotte,France,-12.8275,45.1662,0,0,0
8926,2/7/20,Mayotte,France,-12.8275,45.1662,0,0,0
8927,2/8/20,Mayotte,France,-12.8275,45.1662,0,0,0
8928,2/9/20,Mayotte,France,-12.8275,45.1662,0,0,0
8929,2/10/20,Mayotte,France,-12.8275,45.1662,0,0,0
8930,2/11/20,Mayotte,France,-12.8275,45.1662,0,0,0
8931,2/12/20,Mayotte,France,-12.8275,45.1662,0,0,0
8932,2/13/20,Mayotte,France,-12.8275,45.1662,0,0,0
8933,2/14/20,Mayotte,France,-12.8275,45.1662,0,0,0
8934,2/15/20,Mayotte,France,-12.8275,45.1662,0,0,0
8935,2/16/20,Mayotte,France,-12.8275,45.1662,0,0,0
8936,2/17/20,Mayotte,France,-12.8275,45.1662,0,0,0
8937,2/18/20,Mayotte,France,-12.8275,45.1662,0,0,0
8938,2/19/20,Mayotte,France,-12.8275,45.1662,0,0,0
8939,2/20/20,Mayotte,France,-12.8275,45.1662,0,0,0
8940,2/21/20,Mayotte,France,-12.8275,45.1662,0,0,0
8941,2/22/20,Mayotte,France,-12.8275,45.1662,0,0,0
8942,2/23/20,Mayotte,France,-12.8275,45.1662,0,0,0
8943,2/24/20,Mayotte,France,-12.8275,45.1662,0,0,0
8944,2/25/20,Mayotte,France,-12.8275,45.1662,0,0,0
8945,2/26/20,Mayotte,France,-12.8275,45.1662,0,0,0
8946,2/27/20,Mayotte,France,-12.8275,45.1662,0,0,0
8947,2/28/20,Mayotte,France,-12.8275,45.1662,0,0,0
8948,2/29/20,Mayotte,France,-12.8275,45.1662,0,0,0
8949,3/1/20,Mayotte,France,-12.8275,45.1662,0,0,0
8950,3/2/20,Mayotte,France,-12.8275,45.1662,0,0,0
8951,3/3/20,Mayotte,France,-12.8275,45.1662,0,0,0
8952,3/4/20,Mayotte,France,-12.8275,45.1662,0,0,0
8953,3/5/20,Mayotte,France,-12.8275,45.1662,0,0,0
8954,3/6/20,Mayotte,France,-12.8275,45.1662,0,0,0
8955,3/7/20,Mayotte,France,-12.8275,45.1662,0,0,0
8956,3/8/20,Mayotte,France,-12.8275,45.1662,0,0,0
8957,3/9/20,Mayotte,France,-12.8275,45.1662,0,0,0
8958,3/10/20,Mayotte,France,-12.8275,45.1662,0,0,0
8959,3/11/20,Mayotte,France,-12.8275,45.1662,0,0,0
8960,3/12/20,Mayotte,France,-12.8275,45.1662,0,0,0
8961,3/13/20,Mayotte,France,-12.8275,45.1662,0,0,0
8962,3/14/20,Mayotte,France,-12.8275,45.1662,0,0,0
8963,3/15/20,Mayotte,France,-12.8275,45.1662,1,0,0
8964,3/16/20,Mayotte,France,-12.8275,45.1662,1,0,0
8965,3/17/20,Mayotte,France,-12.8275,45.1662,1,0,0
8966,3/18/20,Mayotte,France,-12.8275,45.1662,3,0,0
8967,3/19/20,Mayotte,France,-12.8275,45.1662,3,0,0
8968,3/20/20,Mayotte,France,-12.8275,45.1662,6,0,0
8969,3/21/20,Mayotte,France,-12.8275,45.1662,7,0,0
8970,3/22/20,Mayotte,France,-12.8275,45.1662,11,0,0
8971,3/23/20,Mayotte,France,-12.8275,45.1662,24,0,0
8972,3/24/20,Mayotte,France,-12.8275,45.1662,36,0,0
8973,3/25/20,Mayotte,France,-12.8275,45.1662,36,0,0
8974,3/26/20,Mayotte,France,-12.8275,45.1662,36,0,0
8975,3/27/20,Mayotte,France,-12.8275,45.1662,50,0,0
8976,3/28/20,Mayotte,France,-12.8275,45.1662,63,0,0
8977,3/29/20,Mayotte,France,-12.8275,45.1662,63,0,0
8978,3/30/20,Mayotte,France,-12.8275,45.1662,82,0,10
8979,3/31/20,Mayotte,France,-12.8275,45.1662,94,1,10
8980,4/1/20,Mayotte,France,-12.8275,45.1662,94,1,10
8981,4/2/20,Mayotte,France,-12.8275,45.1662,116,1,10
8982,4/3/20,Mayotte,France,-12.8275,45.1662,128,2,10
8983,4/4/20,Mayotte,France,-12.8275,45.1662,134,2,14
8984,4/5/20,Mayotte,France,-12.8275,45.1662,147,2,14
8985,4/6/20,Mayotte,France,-12.8275,45.1662,147,2,14
8986,4/7/20,Mayotte,France,-12.8275,45.1662,171,2,22
8987,4/8/20,Mayotte,France,-12.8275,45.1662,171,2,22
8988,4/9/20,Mayotte,France,-12.8275,45.1662,184,2,22
8989,4/10/20,Mayotte,France,-12.8275,45.1662,191,2,50
8990,4/11/20,Mayotte,France,-12.8275,45.1662,196,3,59
8991,1/22/20,New Caledonia,France,-20.9043,165.618,0,0,0
8992,1/23/20,New Caledonia,France,-20.9043,165.618,0,0,0
8993,1/24/20,New Caledonia,France,-20.9043,165.618,0,0,0
8994,1/25/20,New Caledonia,France,-20.9043,165.618,0,0,0
8995,1/26/20,New Caledonia,France,-20.9043,165.618,0,0,0
8996,1/27/20,New Caledonia,France,-20.9043,165.618,0,0,0
8997,1/28/20,New Caledonia,France,-20.9043,165.618,0,0,0
8998,1/29/20,New Caledonia,France,-20.9043,165.618,0,0,0
8999,1/30/20,New Caledonia,France,-20.9043,165.618,0,0,0
9000,1/31/20,New Caledonia,France,-20.9043,165.618,0,0,0
9001,2/1/20,New Caledonia,France,-20.9043,165.618,0,0,0
9002,2/2/20,New Caledonia,France,-20.9043,165.618,0,0,0
9003,2/3/20,New Caledonia,France,-20.9043,165.618,0,0,0
9004,2/4/20,New Caledonia,France,-20.9043,165.618,0,0,0
9005,2/5/20,New Caledonia,France,-20.9043,165.618,0,0,0
9006,2/6/20,New Caledonia,France,-20.9043,165.618,0,0,0
9007,2/7/20,New Caledonia,France,-20.9043,165.618,0,0,0
9008,2/8/20,New Caledonia,France,-20.9043,165.618,0,0,0
9009,2/9/20,New Caledonia,France,-20.9043,165.618,0,0,0
9010,2/10/20,New Caledonia,France,-20.9043,165.618,0,0,0
9011,2/11/20,New Caledonia,France,-20.9043,165.618,0,0,0
9012,2/12/20,New Caledonia,France,-20.9043,165.618,0,0,0
9013,2/13/20,New Caledonia,France,-20.9043,165.618,0,0,0
9014,2/14/20,New Caledonia,France,-20.9043,165.618,0,0,0
9015,2/15/20,New Caledonia,France,-20.9043,165.618,0,0,0
9016,2/16/20,New Caledonia,France,-20.9043,165.618,0,0,0
9017,2/17/20,New Caledonia,France,-20.9043,165.618,0,0,0
9018,2/18/20,New Caledonia,France,-20.9043,165.618,0,0,0
9019,2/19/20,New Caledonia,France,-20.9043,165.618,0,0,0
9020,2/20/20,New Caledonia,France,-20.9043,165.618,0,0,0
9021,2/21/20,New Caledonia,France,-20.9043,165.618,0,0,0
9022,2/22/20,New Caledonia,France,-20.9043,165.618,0,0,0
9023,2/23/20,New Caledonia,France,-20.9043,165.618,0,0,0
9024,2/24/20,New Caledonia,France,-20.9043,165.618,0,0,0
9025,2/25/20,New Caledonia,France,-20.9043,165.618,0,0,0
9026,2/26/20,New Caledonia,France,-20.9043,165.618,0,0,0
9027,2/27/20,New Caledonia,France,-20.9043,165.618,0,0,0
9028,2/28/20,New Caledonia,France,-20.9043,165.618,0,0,0
9029,2/29/20,New Caledonia,France,-20.9043,165.618,0,0,0
9030,3/1/20,New Caledonia,France,-20.9043,165.618,0,0,0
9031,3/2/20,New Caledonia,France,-20.9043,165.618,0,0,0
9032,3/3/20,New Caledonia,France,-20.9043,165.618,0,0,0
9033,3/4/20,New Caledonia,France,-20.9043,165.618,0,0,0
9034,3/5/20,New Caledonia,France,-20.9043,165.618,0,0,0
9035,3/6/20,New Caledonia,France,-20.9043,165.618,0,0,0
9036,3/7/20,New Caledonia,France,-20.9043,165.618,0,0,0
9037,3/8/20,New Caledonia,France,-20.9043,165.618,0,0,0
9038,3/9/20,New Caledonia,France,-20.9043,165.618,0,0,0
9039,3/10/20,New Caledonia,France,-20.9043,165.618,0,0,0
9040,3/11/20,New Caledonia,France,-20.9043,165.618,0,0,0
9041,3/12/20,New Caledonia,France,-20.9043,165.618,0,0,0
9042,3/13/20,New Caledonia,France,-20.9043,165.618,0,0,0
9043,3/14/20,New Caledonia,France,-20.9043,165.618,0,0,0
9044,3/15/20,New Caledonia,France,-20.9043,165.618,0,0,0
9045,3/16/20,New Caledonia,France,-20.9043,165.618,0,0,0
9046,3/17/20,New Caledonia,France,-20.9043,165.618,0,0,0
9047,3/18/20,New Caledonia,France,-20.9043,165.618,0,0,0
9048,3/19/20,New Caledonia,France,-20.9043,165.618,2,0,0
9049,3/20/20,New Caledonia,France,-20.9043,165.618,2,0,0
9050,3/21/20,New Caledonia,France,-20.9043,165.618,4,0,0
9051,3/22/20,New Caledonia,France,-20.9043,165.618,4,0,0
9052,3/23/20,New Caledonia,France,-20.9043,165.618,8,0,0
9053,3/24/20,New Caledonia,France,-20.9043,165.618,10,0,0
9054,3/25/20,New Caledonia,France,-20.9043,165.618,14,0,0
9055,3/26/20,New Caledonia,France,-20.9043,165.618,14,0,0
9056,3/27/20,New Caledonia,France,-20.9043,165.618,15,0,0
9057,3/28/20,New Caledonia,France,-20.9043,165.618,15,0,0
9058,3/29/20,New Caledonia,France,-20.9043,165.618,15,0,0
9059,3/30/20,New Caledonia,France,-20.9043,165.618,15,0,0
9060,3/31/20,New Caledonia,France,-20.9043,165.618,16,0,0
9061,4/1/20,New Caledonia,France,-20.9043,165.618,16,0,0
9062,4/2/20,New Caledonia,France,-20.9043,165.618,18,0,1
9063,4/3/20,New Caledonia,France,-20.9043,165.618,18,0,1
9064,4/4/20,New Caledonia,France,-20.9043,165.618,17,0,1
9065,4/5/20,New Caledonia,France,-20.9043,165.618,18,0,1
9066,4/6/20,New Caledonia,France,-20.9043,165.618,18,0,1
9067,4/7/20,New Caledonia,France,-20.9043,165.618,18,0,1
9068,4/8/20,New Caledonia,France,-20.9043,165.618,18,0,1
9069,4/9/20,New Caledonia,France,-20.9043,165.618,18,0,1
9070,4/10/20,New Caledonia,France,-20.9043,165.618,18,0,1
9071,4/11/20,New Caledonia,France,-20.9043,165.618,18,0,1
9072,1/22/20,Reunion,France,-21.1351,55.2471,0,0,0
9073,1/23/20,Reunion,France,-21.1351,55.2471,0,0,0
9074,1/24/20,Reunion,France,-21.1351,55.2471,0,0,0
9075,1/25/20,Reunion,France,-21.1351,55.2471,0,0,0
9076,1/26/20,Reunion,France,-21.1351,55.2471,0,0,0
9077,1/27/20,Reunion,France,-21.1351,55.2471,0,0,0
9078,1/28/20,Reunion,France,-21.1351,55.2471,0,0,0
9079,1/29/20,Reunion,France,-21.1351,55.2471,0,0,0
9080,1/30/20,Reunion,France,-21.1351,55.2471,0,0,0
9081,1/31/20,Reunion,France,-21.1351,55.2471,0,0,0
9082,2/1/20,Reunion,France,-21.1351,55.2471,0,0,0
9083,2/2/20,Reunion,France,-21.1351,55.2471,0,0,0
9084,2/3/20,Reunion,France,-21.1351,55.2471,0,0,0
9085,2/4/20,Reunion,France,-21.1351,55.2471,0,0,0
9086,2/5/20,Reunion,France,-21.1351,55.2471,0,0,0
9087,2/6/20,Reunion,France,-21.1351,55.2471,0,0,0
9088,2/7/20,Reunion,France,-21.1351,55.2471,0,0,0
9089,2/8/20,Reunion,France,-21.1351,55.2471,0,0,0
9090,2/9/20,Reunion,France,-21.1351,55.2471,0,0,0
9091,2/10/20,Reunion,France,-21.1351,55.2471,0,0,0
9092,2/11/20,Reunion,France,-21.1351,55.2471,0,0,0
9093,2/12/20,Reunion,France,-21.1351,55.2471,0,0,0
9094,2/13/20,Reunion,France,-21.1351,55.2471,0,0,0
9095,2/14/20,Reunion,France,-21.1351,55.2471,0,0,0
9096,2/15/20,Reunion,France,-21.1351,55.2471,0,0,0
9097,2/16/20,Reunion,France,-21.1351,55.2471,0,0,0
9098,2/17/20,Reunion,France,-21.1351,55.2471,0,0,0
9099,2/18/20,Reunion,France,-21.1351,55.2471,0,0,0
9100,2/19/20,Reunion,France,-21.1351,55.2471,0,0,0
9101,2/20/20,Reunion,France,-21.1351,55.2471,0,0,0
9102,2/21/20,Reunion,France,-21.1351,55.2471,0,0,0
9103,2/22/20,Reunion,France,-21.1351,55.2471,0,0,0
9104,2/23/20,Reunion,France,-21.1351,55.2471,0,0,0
9105,2/24/20,Reunion,France,-21.1351,55.2471,0,0,0
9106,2/25/20,Reunion,France,-21.1351,55.2471,0,0,0
9107,2/26/20,Reunion,France,-21.1351,55.2471,0,0,0
9108,2/27/20,Reunion,France,-21.1351,55.2471,0,0,0
9109,2/28/20,Reunion,France,-21.1351,55.2471,0,0,0
9110,2/29/20,Reunion,France,-21.1351,55.2471,0,0,0
9111,3/1/20,Reunion,France,-21.1351,55.2471,0,0,0
9112,3/2/20,Reunion,France,-21.1351,55.2471,0,0,0
9113,3/3/20,Reunion,France,-21.1351,55.2471,0,0,0
9114,3/4/20,Reunion,France,-21.1351,55.2471,0,0,0
9115,3/5/20,Reunion,France,-21.1351,55.2471,0,0,0
9116,3/6/20,Reunion,France,-21.1351,55.2471,0,0,0
9117,3/7/20,Reunion,France,-21.1351,55.2471,0,0,0
9118,3/8/20,Reunion,France,-21.1351,55.2471,0,0,0
9119,3/9/20,Reunion,France,-21.1351,55.2471,0,0,0
9120,3/10/20,Reunion,France,-21.1351,55.2471,0,0,0
9121,3/11/20,Reunion,France,-21.1351,55.2471,1,0,0
9122,3/12/20,Reunion,France,-21.1351,55.2471,1,0,0
9123,3/13/20,Reunion,France,-21.1351,55.2471,5,0,0
9124,3/14/20,Reunion,France,-21.1351,55.2471,6,0,0
9125,3/15/20,Reunion,France,-21.1351,55.2471,7,0,0
